звнутрь,ADV
зводитель,ADV
зводити,VERB
зводникъ,NOUN
зводца,NOUN
зводь,NOUN
звоеванье,NOUN
звоевати,VERB
звоженье,NOUN
звозь,NOUN
зволати,VERB
зволенне,ADV
зволеникъ,NOUN
зволити,VERB
зволока,NOUN
зволокти,VERB
зволоченьесе,ADV
зволывати,VERB
звоненье,NOUN
звонити,VERB
звоница,NOUN
звонникъ,NOUN
звонниця,NOUN
звонгпити,VERB
звонъ,NOUN
звороченье,NOUN
звыжъ,CCONJ
звыклость,NOUN
звыклый,ADJ
звыкнути,VERB
звычай,NOUN
звягливый,ADJ
звязковый,ADJ
ii,PROPN
згага,NOUN
згадатися,VERB
згажати,VERB
згажатися,VERB
зганбити,VERB
зганити,VERB
згвалцене,PRON
згелкъ,NOUN
згибелъ,VERB
згинене,PRON
згинути,VERB
згладити,VERB
згнилость,NOUN
згнилый,ADJ
згноенье,ADJ
згода,NOUN
згодити,VERB
згодитися,VERB
згодливый,ADJ
згодне,NOUN
згодный,ADJ
згожатися,VERB
згожость,NOUN
згола,VERB
зголдовати,VERB
зголотитися,VERB
згордити,VERB
згоренье,NOUN
згоржати,VERB
згорженне,ADV
згоршатися,VERB
згоршене,NOUN
згоршителный,ADJ
згоршитель,NOUN
згорѣлый,ADJ
зготовати,VERB
зготоватися,VERB
зграбовати,VERB
зграя,ADJ
згризливый,ADJ
згромадити,VERB
згромадитися,VERB
згуба,NOUN
згубити,VERB
згунникъ,NOUN
згуста,NUM
згуститися,VERB
згущать,NOUN
здаватися,VERB
здалека,NOUN
здане,ADV
здарити,VERB
здаритися,VERB
здатися,VERB
здержати,VERB
здобити,VERB
i,PROPN
здобитися,VERB
здобутися,VERB
здобыватися,VERB
здобычъ,NOUN
здовженье,ADJ
здоймомъ,NOUN
здорове,ADJ
здоровый,ADJ
здорожность,NOUN
здорожный,ADJ
здохъ,NUM
здрада,NOUN
здрадливе,ADV
здрадливый,VERB
здражати,VERB
здрапати,VERB
здригатися,VERB
здрой,ADJ
здрыгатися,VERB
здува,NOUN
здужати,NOUN
здумѣватися,VERB
здыбати,VERB
здыймовати,VERB
зевнутрный,ADJ
зедночение,NOUN
зезволяти,VERB
зезволитися,VERB
зейсте,NOUN
зекгаровый,ADJ
зекгаръ,NOUN
зеленость,NOUN
зелжене,NOUN
зелживость,NOUN
зелизный,ADJ
земный,ADJ
земокъ,NOUN
земянинъ,NUM
зепсоване,NOUN
зеремя,NOUN
зерня,NOUN
зешлый,ADJ
зжахатися,VERB
зженникъ,NOUN
ззути,VERB
зимко,ADV
зимно,ADV
зимный,VERB
зимованне,ADV
зимовля,ADP
зискъ,PROPN
зищенье,NOUN
зкасовати,VERB
зкгвалтити,VERB
зкгвалчене,NOUN
злагодный,ADJ
зламати,VERB
златница,NOUN
златоглавъ,NOUN
злаяти,VERB
зле,ADP
злегчати,NOUN
злецати,VERB
злецене,NOUN
зливанье,NOUN
злитоване,ADV
злитоватися,VERB
зличити,VERB
злицати,NUM
зловленне,NOUN
зложене,NOUN
зложити,VERB
зломыслный,ADJ
злореченство,NOUN
злосливе,VERB
злосливый,ADJ
злосникъ,NOUN
злости,NOUN
злостивый,ADJ
злотникъ,NOUN
злотницство,NOUN
злотоглавъ,VERB
злочинець,NOUN
злочинность,NOUN
злочинство,ADP
злочинца,NOUN
злупляти,VERB
злучати,VERB
злучатися,VERB
злученье,NOUN
злученеся,ADV
злучити,VERB
злый,ADJ
злюбити,VERB
зляктися,VERB
змагатися,VERB
змаза,ADV
змазати,VERB
змаменникъ,NOUN
змарщокъ,NOUN
змацати,VERB
змерзати,VERB
змерлый,ADJ
змертвыхъвстанье,NOUN
змерте,VERB
зместитися,VERB
зметовати,VERB
змилити,VERB
змиловане,ADV
змиловатися,VERB
змирити,VERB
змишленный,ADJ
змова,NOUN
змовити,VERB
змовлятися,VERB
зможность,NOUN
змолочовати,VERB
змордоватися,VERB
зморене,PRON
зморокъ,NOUN
зморщка,NOUN
змоцненье,ADJ
змоцнитель,NOUN
змоцняти,VERB
змоцнитися,VERB
змочити,VERB
змрокъ,NOUN
змуровати,VERB
змутиловане,ADV
змутиловати,VERB
змыслити,VERB
змыслячъ,NOUN
змытися,VERB
змышленый,VERB
змышлякъ,ADV
змышляти,VERB
змягчитися,VERB
знагла,NOUN
знадворя,NOUN
знаемецъ,NOUN
знаемо,VERB
знаемость,NOUN
знаемый,ADJ
знаживати,VERB
знайдене,PRON
знайдоватися,VERB
знайти,VERB
знайтися,VERB
знакомито,ADJ
знакъ,NOUN
знаменати,VERB
знаменикъ,NOUN
знамените,VERB
i,PROPN
знаменитый,VERB
знати,VERB
знатися,VERB
знатно,ADV
знатый,VERB
значити,VERB
значитися,VERB
значковый,VERB
значне,ADV
значность,NOUN
iii,PROPN
значный,VERB
знебачки,NOUN
зневага,NOUN
зневажати,NOUN
зневаженье,ADJ
зневажитель,NOUN
зневажца,NOUN
зневолене,PRON
ii,PROPN
зневоляти,VERB
знемагати,VERB
зненацька,NOUN
знеобачка,NOUN
знесене,PRON
знесенье,ADJ
знести,NOUN
знижати,VERB
знизка,NOUN
зниканье,ADJ
зникати,VERB
знишка,NOUN
знищелый,ADJ
знищене,PRON
знищити,VERB
знищитися,VERB
зновити,VERB
знову,ADV
зносити,VERB
знужнѣлый,ADJ
i,PROPN
знутръ,NOUN
зныдѣлый,VERB
зняти,VERB
знятый,VERB
зо,ADP
знута,NOUN
знущатися,VERB
зобилный,VERB
зобополне,ADV
зобополный,VERB
зобопулъ,NOUN
зодхнути,VERB
зозвати,VERB
зознати,VERB
золотарь,ADV
золотникъ,NOUN
золотоглавный,ADJ
зомлити,VERB
зопачити,VERB
зопсовати,VERB
зорати,VERB
зорватися,VERB
зорудовати,VERB
зосланье,NOUN
зослати,VERB
зоставати,VERB
зостье,ADV
зоткнутися,VERB
зотрывати,VERB
зочити,VERB
зошлость,NOUN
зошлый,ADJ
зплодити,VERB
зповиноватися,VERB
зприязненье,NOUN
зпробоватися,VERB
зпрофоновати,VERB
зпрудка,NOUN
зпустошалый,ADJ
зрабованье,NOUN
зрабовати,VERB
зрада,NOUN
зрадецко,ADV
зрадитися,VERB
зрадливе,ADV
зрадливый,VERB
зрадца,NOUN
зразца,NOUN
зразъ,ADV
зраховати,VERB
зревидоватися,VERB
зревѣдовати,VERB
зрекатися,VERB
зреченне,ADV
зринути,VERB
зростъ,NOUN
зрушитися,VERB
зряженье,NOUN
зсадити,VERB
зсилка,NOUN
зскочити,VERB
зсоромотити,VERB
зступатися,VERB
зступити,VERB
зступленье,NOUN
зступовати,VERB
зтоваришитися,VERB
зторжитися,VERB
зтроха,NOUN
зтрудна,NUM
зтрученье,NOUN
зубожалый,ADJ
зубоженбе,VERB
зубожити,VERB
зубъ,NOUN
зуполне,ADV
зуполностб,NOUN
зуполный,ADJ
зутлити,VERB
зуфалецъ,NOUN
зуфалый,ADJ
зухвалость,NOUN
зфолькговати,VERB
зфукати,VERB
зхвалевати,VERB
зхоралый,VERB
зчужоложити,VERB
зчужоложитися,VERB
зшиковати,VERB
зшиковатися,VERB
зшукати,VERB
i,PROPN
зъ,ADP
зъеднати,VERB
зъедночене,NOUN
зъедночити,VERB
зъедночитися,VERB
зъиздъ,NOUN
зъиститися,VERB
зънебачки,NOUN
зъубожати,NOUN
зъубоженье,ADJ
зъявити,VERB
зызоватый,VERB
зыйсти,VERB
зыйтися,VERB
зыскати,VERB
зыскъ,PROPN
зысподу,NOUN
зыстити,VERB
зыститися,VERB
зычити,VERB
зычливецъ,NOUN
зычливость,NOUN
зычливый,ADJ
игляный,ADJ
игра,NOUN
играчъ,NOUN
игриско,ADP
игуменство,NOUN
ижъ,SCONJ
из,ADP
изали,SCONJ
изба,NOUN
изводити,VERB
изволитися,VERB
извѣдхне,ADV
изгладити,VERB
изгонь,ADV
изгуба,NUM
изда,NOUN
издирство,NOUN
иззути,VERB
измощгьлый,VERB
изрекатися,VERB
изстародавна,ADV
изъявити,VERB
икра,NOUN
иле,ADP
илляный,DET
имберолюбецъ,NOUN
имбрикъ,NOUN
импетъ,VERB
имъ,PRON
имя,NOUN
инакъ,ADV
инбаръ,VERB
инде,ADV
индича,PROPN
индичка,NOUN
индукованне,ADV
индукта,NOUN
индукторъ,ADJ
инкаустъ,NOUN
инквированне,ADV
инкирикъ,NOUN
ино,CCONJ
инсикгнѣя,NOUN
инстанция,ADJ
инстанцювати,VERB
инстигаторъ,NOUN
инстиговати,VERB
инстыкгаторъ,ADJ
интентъ,NOUN
интерцедовати,VERB
инуду,NOUN
информация,DET
иншии,DET
иняти,VERB
ирритовати,VERB
иршица,PROPN
искоецъ,PROPN
искупень,NOUN
исность,NOUN
исный,DET
испашъ,DET
иста,NOUN
иствъныи,ADJ
истикъ,NOUN
иститися,VERB
исто,NUM
истность,NOUN
истный,DET
истость,NOUN
истота,NOUN
истотне,ADV
истотный,ADJ
истрава,NOUN
истулити,VERB
истый,DET
исчадокъ,NOUN
ити,VERB
кабанина,NOUN
кабатъ,NOUN
кавяръ,NOUN
каганецъ,NOUN
кагва,NOUN
ii,PROPN
кадило,VERB
кадолбъ,NOUN
кадукъ,NOUN
кажанъ,VERB
каженикъ,NOUN
казалница,NOUN
казане,NOUN
казань,NOUN
казати,VERB
казиродство,NOUN
казитися,VERB
кайданы,VERB
каламаръ,NOUN
калантирити,VERB
калачникъ,NOUN
калитка,NOUN
калкулювати,VERB
калугерь,NOUN
калужа,NOUN
калюжа,NOUN
каляти,NUM
калятися,VERB
каменица,NOUN
каменичный,DET
камень,ADJ
камяница,NOUN
канавацъ,NOUN
канаровый,DET
кантарь,NOUN
кантыкъ,NOUN
канчукъ,NOUN
каня,NOUN
капанъ,NOUN
капаровый,DET
капелянъ,VERB
капланство,ADP
каплица,NOUN
капса,NOUN
каптуровый,ADJ
каптурокъ,NOUN
каптуроносець,NOUN
каптуръ,NOUN
капуръ,NOUN
капустяный,DET
капшукъ,NOUN
капщина,NOUN
каране,NOUN
карати,VERB
карацена,VERB
карбона,NOUN
карбункуловый,DET
ii,PROPN
карбункулъ,VERB
карвашъ,DET
каркъ,NOUN
кармазиновый,ADJ
карность,NOUN
карный,ADJ
кароца,NOUN
карпузъ,ADP
карта,NUM
картанъ,NOUN
картка,NOUN
картина,PROPN
картникъ,PROPN
карточка,NOUN
карунка,NOUN
карунъ,NOUN
кары,NOUN
карыта,NOUN
касовати,VERB
катарга,NOUN
катедра,NOUN
катедралный,DET
катованье,NOUN
катовня,NOUN
катарга,NOUN
катъ,VERB
кацеровати,VERB
качалка,NOUN
качанъ,PROPN
качоръ,NOUN
каятися,VERB
квадровати,VERB
квапитися,VERB
квапливость,NOUN
квартовый,ADJ
кварцяный,ADJ
квасно,ADJ
квасный,ADJ
кватера,NOUN
кверсъ,NOUN
квилити,VERB
квитнути,VERB
и,CCONJ
i,PROPN
квитоване,NOUN
квитованый,ADJ
квитовный,ADJ
квитовати,VERB
квота,NOUN
квѣтовати,VERB
квѣть,NOUN
келихъ,ADJ
кермашъ,DET
керовати,VERB
кеца,NOUN
кзимсъ,ADP
кибалки,NOUN
киватися,VERB
килимокъ,NOUN
килимъ,VERB
килѣхъ,DET
килка,NOUN
килкадесятъ,NUM
килканадцать,NUM
килкакротне,NOUN
килко,NOUN
килкоро,ADP
киндякъ,NOUN
кинути,VERB
кинутися,VERB
кирнадка,NOUN
кировати,VERB
киръ,NOUN
китайка,NOUN
китайчаный,ADJ
кишеня,NOUN
киючище,ADV
клавимъцимбалъ,NOUN
кладъ,NOUN
кламати,VERB
кламливе,NOUN
кламливый,ADJ
кламовати,VERB
кламство,NOUN
кламца,NOUN
класти,VERB
клеветати,VERB
кледба,NOUN
клейность,NOUN
клейно,ADV
клейнотъ,NUM
клекотети,NOUN
клепало,ADV
клепачъ,NOUN
клесачка,NOUN
клесовати,VERB
кликунъ,NOUN
кликъ,NOUN
клинецъ,NOUN
клиръ,NOUN
клюватый,ADJ
клопотливый,ADJ
клопотъ,DET
клуба,NOUN
клумокъ,NOUN
клунникъ,NOUN
клуня,NOUN
ключище,ADJ
ключка,NOUN
ключництво,NOUN
клякнути,VERB
клякъ,SCONJ
клямка,NOUN
клятва,NOUN
клячати,NOUN
кляшторъ,ADJ
кметь,VERB
кминолюбецъ,NOUN
кминъ,PROPN
книголюбецъ,NOUN
кнотъ,DET
кнутовати,VERB
княжа,ADJ
коберецъ,NOUN
коберникъ,NOUN
коберчикъ,NOUN
кобылины,NOUN
кобзувати,VERB
кобилникъ,NOUN
ковадло,NOUN
ковалокъ,NOUN
ковалство,ADP
коваль,NOUN
ковальня,NOUN
ковальский,ADJ
ковдра,NOUN
ковпакъ,CCONJ
кодола,NOUN
кожаный,ADJ
кожаръ,NOUN
кождоденный,DET
кождый,ADJ
кожемяка,NOUN
кожемякати,NOUN
кожемячинъ,NOUN
кожный,ADJ
кожухъ,NOUN
козаччизна,NOUN
козлятко,ADV
коити,VERB
коитися,VERB
кокошенье,NOUN
колатати,VERB
колвекъ,PART
колдерка,NOUN
колдра,NOUN
колесникъ,NOUN
колесо,ADP
коли,SCONJ
коликолвекъ,PART
колино,NUM
колка,NOUN
колко,NUM
колкокротъ,NOUN
колконадцять,VERB
коллиговати,VERB
коловоротный,DET
кологривый,ADJ
колода,NOUN
колодижный,DET
колодки,NOUN
колодникъ,NOUN
колодное,ADJ
колотати,NOUN
колотити,VERB
колотитися,VERB
колотня,NOUN
колтати,NOUN
колыска,X
колька,NOUN
коляка,NOUN
коляска,X
коменъ,NOUN
коминокъ,NOUN
комисаръ,NOUN
комишина,NOUN
комментъ,NUM
комонникъ,NOUN
комонно,ADV
комора,NOUN
ii,PROPN
коморникъ,NOUN
компоновати,VERB
компутъ,NOUN
комяга,NOUN
конва,ADJ
конверсовати,VERB
конелюбецъ,NOUN
конецъ,NOUN
конечне,ADV
i,PROPN
конечный,DET
коникъ,NOUN
кониця,NOUN
конклюдовати,VERB
конникъ,NOUN
конно,ADV
коновалъ,VERB
конокормство,NOUN
контенъповати,VERB
контентоватися,VERB
контентъ,NOUN
конфактолюбецъ,NOUN
конформоватися,VERB
конфузе,NOUN
конфузы,NOUN
концептъ,NOUN
кончитися,VERB
конъектура,NOUN
конюшество,NOUN
копа,NOUN
копаниця,NOUN
копачъ,NOUN
копенякъ,NOUN
копецъ,NOUN
копилля,NOUN
копиця,NOUN
копище,NOUN
копшный,ADJ
копный,ADJ
копула,NOUN
копысати,VERB
корабленникъ,NOUN
корабликъ,NOUN
кордъ,NOUN
коренити,VERB
корецъ,NOUN
коризна,NOUN
користити,VERB
користно,ADV
користь,NOUN
коритися,VERB
кормитель,NOUN
кормля,NOUN
кормникъ,NOUN
корнетиста,NOUN
корогва,NOUN
королевна,ADJ
королиця,NOUN
корона,NOUN
коронки,NOUN
короновати,VERB
коронодавецъ,NOUN
короставый,ADJ
короткость,NOUN
кортизанъ,NOUN
корхъ,ADP
корчикъ,NOUN
корчити,VERB
корчовье,NOUN
корыстити,VERB
корысть,NOUN
коса,VERB
костирство,NOUN
костуръ,NOUN
костыръ,NOUN
косякъ,SCONJ
котва,NOUN
котвица,NOUN
котляръ,NOUN
котрый,DET
котчъ,NOUN
коханка,NOUN
коханокъ,NOUN
коханый,ADJ
кохатися,VERB
кочовати,NOUN
кочъ,NOUN
i,PROPN
кошара,NOUN
кошарня,NOUN
кошения,NOUN
кошикъ,NOUN
кошница,NOUN
кошоватый,ADJ
коштованье,NOUN
коштовати,VERB
коштовно,ADV
коштовность,NOUN
коштовный,ADJ
коштъ,NOUN
кошувати,VERB
кошуля,ADP
кошъ,DET
кравецъ,NOUN
кравечня,NOUN
кравниця,NOUN
крадежъ,ADP
крадкома,NOUN
краина,NOUN
край,ADJ
крамарский,ADJ
крамарь,NOUN
крамница,NOUN
крамный,ADJ
крамъ,VERB
кранье,NOUN
кранецъ,NOUN
крапля,ADP
красно,PROPN
красноглядство,NOUN
красномовный,ADJ
красомовство,NOUN
красомовца,NOUN
красти,VERB
крашенина,NOUN
крашенинникъ,NOUN
краяти,VERB
кревный,ADJ
креденсъ,NOUN
крейда,NOUN
кресати,VERB
креска,NOUN
крестовый,ADJ
кресъ,NOUN
кривавый,ADJ
кривда,NOUN
кривдити,VERB
кривдникъ,NOUN
кривило,PROPN
криво,ADV
кривоприсяжне,NOUN
кривоприсяжный,DET
кривоприсяжца,NOUN
кривоприсязство,NOUN
кривость,NOUN
кривый,ADJ
крига,NOUN
крижакъ,CCONJ
крижъ,NOUN
крило,PROPN
криминальный,ADJ
криница,NOUN
криничный,DET
криска,X
критися,VERB
кришталовый,ADJ
кришталь,NOUN
кровопрагнитель,VERB
кровопроливца,NOUN
кровопролитье,NOUN
и,CCONJ
кровоѣдъ,ADP
крогулецъ,NOUN
кройника,NOUN
кройникаръ,NOUN
крокъ,NUM
кролевщизна,NOUN
кроль,NOUN
кромъ,ADP
кропелька,NOUN
кропковыи,ADJ
кропля,NOUN
кротофилевати,VERB
кротофиля,NOUN
кротъ,NUM
крошвница,NOUN
кругловина,NOUN
крупястый,ADJ
крутити,VERB
крутохвостъ,NOUN
крушецъ,NOUN
крушити,VERB
крушитися,VERB
крушъ,DET
крыга,NOUN
крыема,NUM
крыжъ,SCONJ
крыница,NOUN
крытися,VERB
кубокъ,NOUN
кувната,NOUN
кукгловати,VERB
кукглярскш,DET
кукглярство,NOUN
куделка,NOUN
куделя,ADP
кузня,NOUN
куколь,VERB
кулбака,NOUN
кулбачникъ,NOUN
кулбачный,ADJ
кулечница,NOUN
кулка,NOUN
кулша,DET
куманець,NOUN
кумань,NOUN
кумгеравсъ,ADP
кумейщина,PROPN
кумовство,NOUN
куна,VERB
кундысъ,ADP
куничникъ,NOUN
кунтушъ,DET
кунштовный,ADJ
кунштовати,VERB
кунштъ,NUM
купа,NOUN
купало,ADV
купервасъ,PRON
купецтво,NOUN
купитися,VERB
купля,NOUN
купно,ADV
купный,VERB
купованье,NOUN
куповище,ADJ
купчити,VERB
купье,NOUN
курава,NOUN
курва,NOUN
куревникъ,NOUN
куревство,NOUN
куритися,VERB
куровати,VERB
курокъ,NUM
куроѣдъ,NOUN
курта,NUM
куртина,NOUN
курчитися,VERB
куръ,NOUN
куринчикъ,NOUN
куря,NOUN
куситель,NOUN
кусити,VERB
куситися,VERB
кусъ,ADP
кутасъ,PRON
кутикъ,NOUN
кутка,NOUN
кутнерованый,ADJ
ii,PROPN
кутъ,ADV
i,PROPN
кухва,NOUN
кухликъ,NOUN
кухня,VERB
кухонка,NOUN
кухтикъ,NOUN
кучеравый,ADJ
кучка,NOUN
кучма,NOUN
куша,DET
кшталтовати,VERB
кшталтъ,NOUN
лава,NOUN
лавица,NOUN
лагвица,NOUN
лагодне,NOUN
лагодность,NOUN
лагодный,ADJ
ладность,NOUN
ладный,ADJ
ладовница,NOUN
лазебный,ADJ
лазня,NOUN
лазобный,ADJ
лазукъ,NOUN
лазуровый,ADJ
лай,ADJ
лайно,ADJ
лакнути,VERB
лакомство,NOUN
лакомца,NOUN
лакомый,ADJ
лакота,PROPN
лакотникъ,NOUN
ламане,NOUN
ламати,VERB
ламатися,VERB
ланцужокъ,NOUN
ланцуховый,ADJ
ланцухъ,ADJ
лапанье,NOUN
ласитися,VERB
ласка,NOUN
ласкаве,NOUN
ласкавость,NOUN
ласкавый,ADJ
ласканина,NOUN
ластовинный,ADJ
i,PROPN
ластовка,NOUN
ласый,ADJ
лата,NOUN
латве,NOUN
латвость,NOUN
латвый,ADJ
лахло,NOUN
лацво,NOUN
лаяти,NUM
лвеня,NOUN
лгаръ,NOUN
лгати,VERB
левенець,NOUN
левокъ,NOUN
легенда,NOUN
легко,PROPN
легкобитъ,VERB
легкодухъ,NOUN
легкомислникъ,NOUN
легкомислный,ADJ
леговиско,ADP
легость,NOUN
легце,ADV
леда,PART
ледва,NUM
ледный,ADJ
ледовня,PROPN
ледянка,NOUN
лежа,NOUN
i,PROPN
лежень,ADJ
i,PROPN
лезно,ADV
лезный,ADJ
лекговати,NOUN
лекгумины,ADJ
лексовати,VERB
лектыка,NOUN
лемешъ,DET
ленутися,VERB
ленкъ,NOUN
лентвойтъ,NOUN
лепъ,NOUN
лескотанье,NOUN
лестивый,ADJ
лестне,ADV
лестный,ADJ
лехтаръ,NOUN
лечъ,CCONJ
лещата,NOUN
лжа,NOUN
лженье,ADJ
лжесправца,NOUN
лза,NOUN
ликгомина,ADJ
лиликъ,NOUN
лина,NOUN
линникъ,NOUN
линути,VERB
линѣя,NOUN
липецъ,NOUN
лисавый,ADJ
лисоватый,ADJ
листовня,NOUN
листопадъ,NOUN
листоподавца,NOUN
листъ,NOUN
лисъ,NOUN
литка,NOUN
литостивый,ADJ
литость,NOUN
литургисати,NOUN
лихва,ADJ
лихвити,VERB
лихвяръ,NOUN
лихо,ADP
лихословиця,NOUN
лихота,NOUN
лихтарня,NOUN
лихтарь,NOUN
лице,NOUN
лицоватися,VERB
личба,NOUN
личкованье,ADJ
личковати,NOUN
личманъ,NOUN
iii,PROPN
лишка,NOUN
лиштва,NOUN
людовня,NOUN
людъ,NOUN
люзный,ADJ
люсовати,VERB
лютръ,NOUN
люхъ,ADJ
лляти,NUM
лобъ,NOUN
лобяковый,ADJ
ловитва,NOUN
ловище,ADJ
ловчанка,NOUN
ловъ,NOUN
лодовня,NOUN
лодяный,ADJ
ложе,CCONJ
ложечина,ADJ
ложникъ,NOUN
ложница,NOUN
лозье,ADJ
лой,ADJ
локоть,NOUN
ломанина,NOUN
ломбаръ,NOUN
лоно,PROPN
и,CCONJ
лонщака,NOUN
лопатка,NOUN
лопатный,ADJ
лоскотати,VERB
лоскотъ,DET
лотокъ,NOUN
лотровство,ADP
лотръ,NOUN
лотрыкъ,NOUN
лоханя,NOUN
лохъ,NUM
лошакъ,CCONJ
лснити,VERB
лубя,NOUN
луданъ,NOUN
лудити,VERB
лужный,ADJ
лука,NOUN
лукно,NOUN
луно,ADJ
лупати,VERB
лупезство,NOUN
лупина,NOUN
лупити,VERB
лупитися,VERB
лупка,NOUN
лупъ,NOUN
лупѣжка,NOUN
лупѣжство,NOUN
луска,PROPN
лутина,PROPN
луча,NOUN
лущинка,NOUN
лысоватый,ADJ
либра,NOUN
ливый,ADJ
ii,PROPN
лѣгати,VERB
лѣдъ,ADP
лизиво,NOUN
лнйци,NOUN
лнкарня,NOUN
лекарство,NOUN
лилѣя,NOUN
литовати,VERB
литоросль,NOUN
лнтость,NUM
лѣхтаръ,NOUN
лнчба,NOUN
лнчительный,ADJ
люба,NOUN
любитель,NOUN
любительно,ADV
любо,CCONJ
любовне,ADV
любовникъ,NOUN
любость,NOUN
любощи,NOUN
любъ,NOUN
любый,ADJ
людинъ,NUM
людзскостб,NOUN
людскостб,NOUN
люньский,ADJ
лютарня,NOUN
лютоване,NOUN
лютый,ADJ
люциперъ,NOUN
люшня,NOUN
ляда,NOUN
лядкира,ADJ
ляикъ,NOUN
ляканя,NOUN
лякливый,ADJ
ляментъ,NOUN
лямецъ,NOUN
лямпа,NOUN
лямпартовый,ADJ
лярва,ADJ
ляскане,NOUN
лятарня,PROPN
лятръ,NOUN
ляшуга,NOUN
магероносецъ,NOUN
магусъ,NOUN
маестатовый,ADJ
маестатовати,VERB
маетностка,NOUN
маетность,NOUN
маетный,ADJ
маетокъ,NOUN
мажа,NOUN
маистатный,ADJ
маистратусъ,ADP
майстриня,NOUN
майданъ,NOUN
майность,NOUN
майстровый,ADJ
майстратъ,VERB
макгерка,NOUN
макогонъ,NOUN
макула,NOUN
малевание,ADJ
малевати,VERB
малженство,NOUN
малжонка,PROPN
малюванне,ADV
малювати,VERB
малюватися,VERB
малмазыя,NOUN
мало,ADJ
малобачный,ADJ
малогодный,ADJ
маловане,NOUN
маловати,VERB
маломожный,ADJ
малопотребный,ADJ
малосердство,NOUN
малость,NOUN
малпа,NOUN
маль,NOUN
малюсенкий,ADJ
малюсенько,ADV
малярь,NOUN
мамка,NOUN
мамотливый,ADJ
манастырь,NOUN
мандровати,VERB
манеля,ADP
манка,NOUN
мановець,NOUN
мантачка,NOUN
мантачъ,PROPN
манячити,VERB
маппа,NOUN
мара,NOUN
марграбство,ADP
марецъ,NOUN
маркотане,NOUN
маркотливый,ADJ
марморовый,ADJ
марморъ,NOUN
мармуза,NOUN
мармурковый,ADJ
мармурокъ,NOUN
мармуръ,NOUN
марне,ADV
марность,NOUN
марнотравне,ADV
марнотравный,ADJ
марнотравство,NOUN
марнотравца,NOUN
марнотратникъ,NOUN
марный,ADJ
маршалко,NOUN
маршалковати,VERB
маршалковство,NOUN
маршалокъ,NOUN
маршъ,DET
мары,NOUN
маслоѣдъ,NOUN
масный,ADJ
мастерный,ADJ
маститися,VERB
мастихинъ,NUM
масть,NOUN
матацтво,NOUN
материзна,NOUN
материстый,ADJ
мати,NOUN
матися,VERB
матица,NOUN
матка,NOUN
i,PROPN
матня,NOUN
матчинъ,NUM
махина,NOUN
махлювати,VERB
махлярство,NOUN
махнене,PRON
маца,NOUN
мацати,VERB
мачоха,NOUN
машкара,NOUN
машкарникъ,NOUN
мгненя,VERB
мдлость,NOUN
медведокъ,NOUN
медосытца,NOUN
межа,NOUN
межи,ADP
межигорье,NOUN
мезлева,ADV
мелъте,VERB
мензство,NOUN
менити,VERB
меновати,VERB
меновите,ADJ
ментуга,NOUN
меншость,NOUN
мения,ADJ
мерзеность,NOUN
мерзеный,ADJ
мерзити,VERB
мерзяка,NOUN
мерзячка,NOUN
мерочникъ,NOUN
местникъ,NOUN
металникъ,NOUN
метатися,VERB
метка,NOUN
метла,VERB
мечетъ,VERB
мечникъ,NOUN
мечный,ADJ
мешанина,ADJ
мешкане,NOUN
мешканець,NOUN
мешкати,VERB
мешти,VERB
миги,NOUN
мизерне,NOUN
мизерный,ADJ
микгдалевый,ADJ
микгъдалъ,VERB
миловане,NOUN
миловати,NOUN
милосердя,ADJ
милосникъ,NOUN
милосница,NOUN
милостиво,ADV
милостникъ,NOUN
милость,NOUN
милый,ADJ
минати,VERB
минатися,VERB
минулый,ADJ
миритель,NOUN
миротщина,NOUN
миса,NOUN
мисливный,ADJ
мисливство,NOUN
мистерне,ADV
мистръ,NOUN
мисюрка,NOUN
митусъ,NOUN
михъ,ADJ
младенецъ,NOUN
мливо,ADV
млинаръ,NOUN
млинъ,NUM
млоденецъ,NOUN
млость,NOUN
млыво,ADJ
млынарка,NOUN
млынарство,NOUN
млынарь,NOUN
млынный,ADJ
млынъ,NOUN
млнти,VERB
мнимане,NOUN
мниманый,ADJ
мнимати,VERB
мнишка,NOUN
многокровный,DET
мнихъ,PRON
многокротъ,NOUN
многоличбный,DET
многомовность,NOUN
многомовный,DET
многомовство,NOUN
многоперный,ADJ
многопитный,ADJ
многополчный,ADJ
многородный,ADJ
множитися,VERB
мнозство,NOUN
мовене,PRON
мовити,VERB
мовитися,VERB
мовляти,VERB
мовно,ADV
мовность,NOUN
мовный,DET
мовца,NOUN
мовчкомъ,NOUN
могила,VERB
могилки,NOUN
могоричникъ,NOUN
могоричъ,PROPN
могутство,NOUN
ii,PROPN
могучи,VERB
модерунокъ,NOUN
i,PROPN
модла,VERB
модлярство,NOUN
модрый,ADJ
можджѣръ,NOUN
можне,ADV
можность,NOUN
можчиръ,VERB
мозковня,NOUN
могоричъ,NOUN
мозокъ,PROPN
мозчиръ,VERB
мокрость,NUM
молебникъ,NOUN
молебный,ADJ
молитвенникъ,NOUN
молитвенница,NOUN
молитовница,NOUN
молодець,NOUN
молодикъ,NOUN
молодиця,NOUN
молодостный,ADJ
молодь,NOUN
молочень,NOUN
монарховати,VERB
мордерско,ADP
мордерство,NOUN
мордерца,NOUN
мордоване,ADV
мордовати,VERB
мордъ,ADP
мордырство,NOUN
мордырь,VERB
морокъ,NOUN
